id,google_place_id,yelp_business_id,name,address,city,state,zip_code,phone,website,latitude,longitude,clinic_type,categories,google_rating,google_review_count,google_price_level,yelp_rating,yelp_review_count,yelp_price_level,hours_json,is_open_now,is_active,last_updated,created_at
77,ChIJy3hgAhEtDogRPNSGxjqfrzw,,University Illinois Medical Center Pth,"1740 W Taylor St, Chicago, IL 60612, USA",,,,(312) 996-7312,http://hospital.uillinois.edu/,41.8696584,-87.6703649,,"['establishment', 'health', 'point_of_interest']",5.0,1.0,,,,,{},,True,2025-12-25 03:04:00.959544,2025-12-25 03:04:00.959555
78,ChIJUcJqJz0tDogR3qaNzFS5kBQ,,Union Health Service,"1634 W Polk St, Chicago, IL 60612, USA",,,,(312) 423-4200,https://www.unionhealth.org/UHS/main.aspx?tid=239,41.8720165,-87.6679072,,"['establishment', 'health', 'point_of_interest']",2.6,125.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0830'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0830'}}], 'weekday_text': ['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",,True,2025-12-25 03:04:02.079162,2025-12-25 03:04:02.079172
79,,jYdl3hODJBd1okUT_3jh-A,"Kevin E Hunt, MD",20 S Clark St,Chicago,IL,60603,+13129263627,https://www.yelp.com/biz/kevin-e-hunt-md-chicago-2?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8813038,-87.631169,primary_care,['Internal Medicine'],,,,4.7,27.0,,,,True,2025-12-25 05:04:51.869434,2025-12-25 03:05:44.429987
80,,Un-ieLUl8Nll72BHAbm_WQ,Northwestern Medicine Dermatology West Washington,111 W Washington St,Chicago,IL,60602,+13126958106,https://www.yelp.com/biz/northwestern-medicine-dermatology-west-washington-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8829912226807,-87.6314284090843,specialty,['Dermatologists'],,,,5.0,1.0,,,,True,2025-12-25 05:04:53.268054,2025-12-25 03:05:45.801891
81,,FePeNU3Wb4GR39jol6wyQw,Illinois Bone and Joint Institute,205 W Randolph,Chicago,IL,60606,+13129457343,https://www.yelp.com/biz/illinois-bone-and-joint-institute-chicago-7?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.88407,-87.63417,primary_care,"['Orthopedists', 'Medical Centers']",,,,1.0,1.0,,,,True,2025-12-25 05:05:01.606934,2025-12-25 03:05:54.090662
82,,YWw3zIcKN0cLb48dKLcwhA,Pinnacle Counseling,25 E Washington St,Chicago,IL,60602,+13122989846,https://www.yelp.com/biz/pinnacle-counseling-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8831093887645,-87.6267552588695,,['Counseling & Mental Health'],,,,4.5,8.0,,,,True,2025-12-25 05:05:02.997999,2025-12-25 03:05:59.418576
83,,UsykUEYToOu2oVWw5ayTwA,Advanced Fertility of Chicago,20 W Kinzie St,Chicago,IL,60654,+18476621818,https://www.yelp.com/biz/advanced-fertility-of-chicago-chicago-2?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8893908524496,-87.6289413335294,,['Fertility'],,,,4.0,1.0,,,,True,2025-12-25 05:05:08.288829,2025-12-25 03:06:00.770570
84,,bYMz8lPhcxyKFpQiSElcww,IVme Wellness + Aesthetics,1347 N Wells,Chicago,IL,60610,+13123501822,https://www.yelp.com/biz/ivme-wellness-aesthetics-chicago-4?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.9071,-87.63414,,"['IV Hydration', 'Weight Loss Centers', 'Laboratory Testing']",,,,4.6,98.0,,,,True,2025-12-25 05:05:10.984225,2025-12-25 03:06:04.791975
88,,lsHLB_yVsFsLNsZmo0CGag,Neurology Consultants,111 N Wabash Ave,Chicago,IL,60602,+13128634257,https://www.yelp.com/biz/neurology-consultants-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.88357,-87.626,,['Neurologist'],,,,3.6,5.0,,,,True,2025-12-25 05:05:24.638784,2025-12-25 03:06:13.717497
89,,Jzt4-3tp0jOgpBcHoFzoaQ,CVS Pharmacy,1 S State St,Chicago,IL,60603,+13122792134,https://www.yelp.com/biz/cvs-pharmacy-chicago-80?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.881950414338,-87.6274461335423,,"['Drugstores', 'Pharmacy', 'Convenience Stores']",,,,2.4,29.0,$$,,,True,2025-12-25 05:05:19.159135,2025-12-25 03:06:15.094275
90,,RdDVaos9aboumGIAe2PE2Q,"Daniel J Pohlman, MD",539 N Dearborn St,Chicago,IL,60654,+13125494400,https://www.yelp.com/biz/daniel-j-pohlman-md-chicago-2?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.891846,-87.6294623,primary_care,['Internal Medicine'],,,,5.0,1.0,,,,True,2025-12-25 05:05:26.001279,2025-12-25 03:06:18.270471
91,,c-zschyUVYzTWj88sZI-9A,Mind Body Healing Center,77 W Washington,Chicago,IL,60602,+13122855287,https://www.yelp.com/biz/mind-body-healing-center-chicago-2?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.882847,-87.63063,,"['Chiropractors', 'Acupuncture', 'Counseling & Mental Health']",,,,4.4,18.0,,,,True,2025-12-25 05:05:20.528170,2025-12-25 03:06:20.097670
92,,BKgMPM8bVdKMMAatF0MhUA,Caris Pregnancy Counseling and Resources,111 N Wabash Ave,Chicago,IL,60602,+13122295700,https://www.yelp.com/biz/caris-pregnancy-counseling-and-resources-chicago-2?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8834938370233,-87.6259479018524,,['Crisis Pregnancy Centers'],,,,4.2,5.0,,,,True,2025-12-25 05:05:27.386130,2025-12-25 03:06:21.503052
93,,CgVTsVSuhqexTHvYwWzSgg,"Michael W Glavin, LMFT",111 N Wabash Ave,Chicago,IL,60602,+13124700788,https://www.yelp.com/biz/michael-w-glavin-lmft-chicago-3?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8835897001278,-87.6260089950141,,['Counseling & Mental Health'],,,,5.0,10.0,,,,True,2025-12-25 05:05:31.240958,2025-12-25 03:06:24.144619
94,,dI08wWgZXUvMCQOiNxbfWg,"Evan Ng, M.D.",200 S Michigan Ave,Chicago,IL,60604,+13129223815,https://www.yelp.com/biz/evan-ng-m-d-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8793128,-87.6248906,primary_care,['Internal Medicine'],,,,4.9,21.0,,,,True,2025-12-25 05:05:32.701113,2025-12-25 03:06:25.547759
95,,ZYsfUGUDrV7TmHKq7NpRcQ,"Mukesh C Jain, MD",111 N Wabash Ave,Chicago,IL,60602,+13127269518,https://www.yelp.com/biz/mukesh-c-jain-md-chicago-3?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.883464,-87.625732,,['Cardiologists'],,,,4.1,10.0,,,,True,2025-12-25 05:05:35.425965,2025-12-25 03:06:28.182353
96,,qsY_yWBTX9Xmu0mR2XrjAQ,Mindful TMS,25 E Washington St,Chicago,IL,60602,+13122161211,https://www.yelp.com/biz/mindful-tms-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8829204250753,-87.6264676443663,,['Counseling & Mental Health'],,,,5.0,1.0,,,,True,2025-12-25 05:05:36.770255,2025-12-25 03:06:29.642353
97,,MhWP8RC33OyVy5yM_MKlFQ,Lume Wellness,351 W Hubbard St,Chicago,IL,60654,+13122852004,https://www.yelp.com/biz/lume-wellness-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.88969,-87.63757,,"['IV Hydration', 'Saunas', 'Undersea/Hyperbaric Medicine']",,,,4.8,63.0,,,,True,2025-12-25 05:05:38.216871,2025-12-25 03:06:33.799636
98,,X3HOHEOwLmp11W4El1mbOg,South Loop Immediate Care,1430 S Michigan Ave,Chicago,IL,60605,+13126633522,https://www.yelp.com/biz/south-loop-immediate-care-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.863226,-87.624258,urgent_care,['Urgent Care'],,,,4.5,124.0,,,,True,2025-12-25 05:05:47.260599,2025-12-25 03:06:42.415702
100,,w4Zhs07XsnguR_qiAbIIlg,Michigan Avenue Internists,200 S Michigan Ave,Chicago,IL,60604,+13129223815,https://www.yelp.com/biz/michigan-avenue-internists-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.879323,-87.624936,primary_care,"['Internal Medicine', 'Allergists']",,,,3.9,58.0,,,,True,2025-12-25 05:06:25.797017,2025-12-25 03:07:21.553392
101,,5iFib72VwKhK3Rt756d_xg,Full Spectrum Health,122 S Michigan Ave,Chicago,IL,60603,+18584559726,https://www.yelp.com/biz/full-spectrum-health-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8799743652344,-87.6249465942383,primary_care,['Medical Centers'],,,,3.0,2.0,,,,True,2025-12-25 05:06:35.425498,2025-12-25 03:07:31.355544
102,,rwQpZaecNAMVtz1jRcpdDQ,Northwestern Medicine Immediate Care South Loop,1135 S Delano Ct,Chicago,IL,60605,+13126942273,https://www.yelp.com/biz/northwestern-medicine-immediate-care-south-loop-chicago-3?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8682329,-87.6320553,primary_care,"['Family Practice', 'Nephrologists', 'Rheumatologists']",,,,3.3,14.0,,,,True,2025-12-25 05:06:43.763482,2025-12-25 03:07:40.014254
103,,fjYphrU4JX6nKWVekvo1YA,"Farah Khan, MD",30 S Michigan Ave,Chicago,IL,60603,+13129771185,https://www.yelp.com/biz/farah-khan-md-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.881211925745,-87.6246741344854,primary_care,['Internal Medicine'],,,,3.0,28.0,,,,True,2025-12-25 05:06:45.122560,2025-12-25 03:07:41.387804
104,ChIJ1fzGhmEsDogRE2fMbUOV9gw,,China Square Clinic,"2142 S Archer Ave, Chicago, IL 60616, USA",,,,(312) 326-1400,https://www.thorek.org/locations/china-square-clinic,41.8538114,-87.6338551,,"['establishment', 'health', 'hospital', 'point_of_interest']",1.8,10.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 5, 'time': '2100'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']}",,True,2025-12-27 01:07:47.138468,2025-12-25 03:46:05.971123
105,ChIJe_D53HQtDogR7sCPacHGCXI,,MinuteClinic at CVS,"741 W 31st St, Chicago, IL 60616, USA",,,,(866) 389-2727,https://www.cvs.com/minuteclinic/clinic-locator/il/chicago/8738.html?WT.mc_id=LS_mc_google_carenav_8738,41.8376549,-87.6453953,,"['establishment', 'health', 'point_of_interest']",3.6,39.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 0, 'time': '1630'}, 'open': {'day': 0, 'time': '1330'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1430'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1430'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0830'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1430'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '1730'}, 'open': {'day': 6, 'time': '1330'}}], 'weekday_text': ['Monday: 8:30\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:30\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 8:30\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20095:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20094:30\u202fPM']}",,True,2025-12-25 04:31:55.211484,2025-12-25 04:31:55.211493
106,ChIJ8QJoC7YsDogR3lRWFZE0yFI,,MinuteClinic at CVS,"344 W Hubbard St, Chicago, IL 60654, USA",,,,(866) 389-2727,https://www.cvs.com/minuteclinic/clinic-locator/il/chicago/788.html?WT.mc_id=LS_mc_google_carenav_788,41.8902142,-87.6372579,,"['establishment', 'health', 'point_of_interest']",3.0,26.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 0, 'time': '1530'}, 'open': {'day': 0, 'time': '1330'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1430'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1430'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1430'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0800'}}, {'close': {'day': 6, 'time': '1630'}, 'open': {'day': 6, 'time': '1330'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:00\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 8:00\u202fAM\u2009–\u20091:30\u202fPM, 2:30\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20094:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 1:30\u2009–\u20093:30\u202fPM']}",,True,2025-12-25 04:31:57.415283,2025-12-25 04:31:57.415291
107,ChIJW6C3nREtDogRKEji7qJ9jcE,,Primary Care Plus,"1801 W Taylor St, Chicago, IL 60612, USA",,,,(312) 413-3627,https://www.uic.edu/apps/departments-az/search?dispatch=find&orgid=97547,41.8687137,-87.6720695,,"['establishment', 'health', 'point_of_interest']",5.0,2.0,,,,,{},,True,2025-12-25 04:31:58.526570,2025-12-25 04:31:58.526576
108,ChIJNej36I7SD4gRPPrwaZml4Po,,MinuteClinic,"2656 N Elston Ave, Chicago, IL 60647, USA",,,,(866) 389-2727,https://www.cvs.com/minuteclinic/clinic-locator/il/chicago/16361.html?WT.mc_id=LS_mc_google_carenav_16361,41.928476,-87.6850778,,"['establishment', 'health', 'point_of_interest']",3.1,37.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '1330'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1400'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20094:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20094:00\u202fPM']}",,True,2025-12-25 04:31:59.632202,2025-12-25 04:31:59.632207
109,ChIJz6FUvzDTD4gRCvjdy6c8e88,,MinuteClinic,"1200 N Larrabee St, Chicago, IL 60610, USA",,,,(866) 389-2727,https://www.cvs.com/minuteclinic/clinic-locator/il/chicago/17591.html?WT.mc_id=LS_mc_google_carenav_17591,41.9043994,-87.6440848,,"['establishment', 'health', 'point_of_interest']",4.5,14.0,,,,,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1400'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 9:00\u202fAM\u2009–\u20091:30\u202fPM, 2:00\u2009–\u20097:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",,True,2025-12-25 04:32:00.742986,2025-12-25 04:32:00.742994
110,ChIJ_6_zxVTTD4gREQwjtOuOlhA,,Northwestern Medicine Preoperative Clinic,"233 E Superior St, Chicago, IL 60611, USA",,,,(312) 926-4343,http://preop.nm.org/locations-hours-and-appointments.html,41.8955995,-87.6211716,,"['establishment', 'health', 'point_of_interest']",3.0,2.0,,,,,{},,True,2025-12-25 04:32:04.055786,2025-12-25 04:32:04.055799
111,ChIJEcn5Xa8sDogRoUUjNWjaoRk,,New Life Clinic of Chicago,"180 Michigan Ave, Chicago, IL 60601, USA",,,,(312) 332-4269,,41.8855196,-87.6249764,,"['establishment', 'health', 'point_of_interest']",,,,,,,{},,True,2025-12-25 04:32:06.247518,2025-12-25 04:32:06.247528
112,ChIJo_y8dBEtDogRujpW_faZrqA,,University-Il Clinics,"1801 W Taylor St, Chicago, IL 60612, USA",,,,(312) 996-7714,http://www.uic.edu/,41.8687969,-87.6718398,,"['establishment', 'health', 'hospital', 'point_of_interest']",,,,,,,{},,True,2025-12-25 04:32:09.516371,2025-12-25 04:32:09.516382
113,ChIJ9aJK_fosDogRuUbgeFsn9_M,,Chicago General Health Services,"1351 S Morgan St, Chicago, IL 60608, USA",,,,(312) 733-6940,,41.864057,-87.6506388,,"['establishment', 'health', 'point_of_interest']",,,,,,,{},,True,2025-12-25 04:32:12.793465,2025-12-25 04:32:12.793474
114,ChIJ0SOhshUtDogRKJsh_7lP68U,,Cook County Health Specialty Care Center,"1901 W Harrison St, Chicago, IL 60612, USA",,,,(312) 864-0200,https://cookcountyhealth.org/locations/specialty-care-center/?utm_source=GMBSocialClimb&utm_medium=CookCountyHealthSpecialtyCareHealthCenter,41.8737108,-87.6744762,,"['establishment', 'health', 'point_of_interest']",5.0,2.0,,,,,{},,True,2025-12-25 04:32:13.919660,2025-12-25 04:32:13.919670
115,ChIJBVHA7kPTD4gR7yyMOHJIxIE,,Physicians Immediate Care,"121 W North Ave, Chicago, IL 60610, USA",,,,(312) 643-5606,https://www.wellnow.com/urgent-care-centers/illinois/chicago/121-w-north-avenue-60610/?utm_source=googleplaces&utm_medium=lociqgoogleplaces&utm_content=listing,41.9109531,-87.6326353,,"['doctor', 'establishment', 'health', 'point_of_interest']",4.5,688.0,,,,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0800'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']}",,True,2025-12-27 01:07:48.263902,2025-12-27 01:07:48.263908
116,,GAmGL9egqRNEtx7k5A1OtA,Sage Therapy ,155 N Michigan Ave,Chicago,IL,60601,+13128197381,https://www.yelp.com/biz/sage-therapy-chicago?adjust_creative=bW9tF4xYi6np6FiGvjpZYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=bW9tF4xYi6np6FiGvjpZYA,41.8851703582419,-87.6242066171893,,"['Counseling & Mental Health', 'c_and_mh']",,,,4.0,4.0,,,,True,2025-12-27 01:09:03.620505,2025-12-27 01:09:03.620515
50,ChIJkbi4AhEtDogRUPRqo6aOyOg,,UIC Clinic Building,"1801 W Taylor St, Chicago, IL 60612, USA",,,,(866) 600-2273,http://hospital.uillinois.edu/,41.8690175,-87.6718209,,"['establishment', 'health', 'point_of_interest']",2.6,28.0,,,,,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",,True,2025-12-28 08:47:45.524108,2025-12-25 02:25:17.788576
