id,clinic_id,source,review_id,author_name,rating,text,review_date,sentiment_score,sentiment_label,created_at
123,74,google,google_74_1763998844,Prabha Parameswaran,5.0,"Jordan, Sydney and physician assistant Michael were all amazing. Had a really bad cut on my index finger and was in and out within one hour - six stitches beautifully sewn into my finger. Everything was professional clean then Michael was very caring and thoughtful   Would highly recommend anyone going to this place (on State near Polk)  if they ever have some sort of a minor emergency like a cut, burn, etc.",2025-11-24 09:40:44,,,2025-12-25 03:03:50.932101
124,74,google,google_74_1761859437,Vicky Liu,5.0,"The front desk and the medical assistants were really kind. I didn’t get their names, but I remember the doctor’s name was Michael. I had a lot of questions about my medications, and he explained everything clearly and patiently, more than once. Overall, I felt very well taken care of and had a great experience.",2025-10-30 16:23:57,,,2025-12-25 03:03:50.933084
125,74,google,google_74_1763739217,Susan Wilkerson,5.0,"The moment I walked in I was. greeted by Mr Londell with a smile and he verified my appointment and insurance information. I love this place they have serviced and treated my health situations in the past . And not to mention the other workers: Jordyn,Aisha and (Jake) who was my service provider all was very kind and professional .Even  thou he couldn't figure out what was wrong, because my situation was indeed serious he kindly referred me to the ER . I am very thankful he did ,because they got to the root of my problem. And I am grateful. I will always use Physicians Immediate Care center because they are always there when you  I needed them . I've even told my seniors in my building about them ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐",2025-11-21 09:33:37,,,2025-12-25 03:03:50.933881
126,75,google,google_75_1764825735,Kay Thompson,1.0,"Every time I come here, I wait for over 90 minutes past my appointment time before my PCP sees me. It is impossible to get an appointment sooner than 1 month from when you schedule. I have never, not once, received a response to any MyChart messages I’ve sent. This is completely inexcusable and unbelievably frustrating.
I am writing this review waiting to be seen for my 4:40 appointment—it is currently 6:25. Still waiting. Do not waste your time coming here.",2025-12-03 23:22:15,,,2025-12-25 03:03:54.238535
127,75,google,google_75_1746118424,Hope,5.0,"I was really nervous about coming here after reading all the mixed reviews. Honestly, this isn't any different than any other health clinic/hospital experience I've had before. Everyone I've interacted with has been super nice and helpful. Occasionally the wait is long - but where doesn't that happen? Before my first visit there was a scheduling incident and I had to do a string of phone calls, in which I felt supported and was helped to fix the issue right away. My doctor is very informative and friendly, and it's convenient that the pharmacy is in the same building. Thank you (:",2025-05-01 11:53:44,,,2025-12-25 03:03:54.240805
128,75,google,google_75_1750909579,neda sayahi,1.0,"I had a deeply disappointing and frustrating experience during my recent visit with Dr. Sarah Henkel at UIC. I scheduled a routine annual physical—an appointment fully covered by my insurance. However, I was later shocked to receive an unexpected bill of approximately $1,700, in addition to the charges submitted to my insurance.

Beyond the billing issue, Dr. Henkel failed to provide timely care. She did not process a refill for a critical medication I rely on, despite my clear communication and urgency. This lack of attention compromised my health and well-being.

I expected basic professionalism and responsiveness from a healthcare provider. Unfortunately, this experience has severely damaged my trust in the care provided by this office.",2025-06-25 22:46:19,,,2025-12-25 03:03:54.242456
129,75,google,google_75_1738021336,Isabella,5.0,"Its been over a year with half a dozen different doctors and I can confidently say that I love this clinic.  Every single doctor I have met, both practitioners and students in residence, are SO wonderful and knowledgeable.  Empathetic, kind, thorough, and will patiently answer all of your questions.  And I mean that for every doctor I've had there, and I've had quite a few.

Even their front desk workers are very kind.  The whole group is very good with responding to messages in MyChart, and even getting back to you with any questions via phone call.

Thanks for all of your good work guys!",2025-01-27 17:42:16,,,2025-12-25 03:03:54.244072
130,75,google,google_75_1724431079,Will Sitton,1.0,"New patient. BAD first impression. Took over 30 minutes this morning to make an appointment. Asked for today but they they said ""no, it'll be for TOMORROW"". I verified and they assured me multiple times that it was for tomorrow. Then I just got an email saying ""you never checked in for your appointment. It was today"". I call and they have no idea what's going on. On hold. Again. Extremely, incredibly embarrassing.",2024-08-23 11:37:59,,,2025-12-25 03:03:54.244920
131,76,google,google_76_1736117681,Adilene Ortiz,5.0,"I have been a patient of Dr. Ramirez for sometime now, I joined their weight loss program and it has helped me tremendously! Dr. Ramirez is such a dedicated doctor, she really helped me not only with weight loss but other medical issues that have come along the way! She really listens and takes the time to hear me out with any concerns I have. The staff is always very friendly and professional! Although wait times can be little long, other than that I have nothing but great things to say about Dr. Ramirez and her staff! I am always recommending her whenever I encounter someone who wants to start their weightloss journey. 🙂",2025-01-05 16:54:41,,,2025-12-25 03:03:59.832349
132,76,google,google_76_1736898146,F.M.V,1.0,"I recently visited health Direction Medical Center on Chicago Ave and, unfortunately, my experience with the new receptionist was far from satisfactory. Upon arrival, I was greeted with a dismissive attitude, and it felt as though my concerns were not being taken seriously. I understand that medical offices can be busy, but the lack of basic courtesy and professionalism was disappointing.

Additionally, there were delays in addressing my queries about appointment scheduling, and the receptionist seemed disorganized, which only added to the frustration. A friendly and efficient front desk staff sets the tone for the patient experience, and sadly, this was not the case here.

I hope the clinic addresses this issue to ensure a more welcoming and professional environment for patients in the future.",2025-01-14 17:42:26,,,2025-12-25 03:03:59.834127
133,76,google,google_76_1739482228,Megan Waters,5.0,"I can’t say enough good things about Health Direction Medical Center! I have been coming here for almost 2 years and they’ve helped me problem solve health issues, when other physicians have overlooked them. They take their time, they listen, and you feel like you are genuinely being taken care of.  I see Megha (PA-C) and Dr Ramirez and couldn’t be happier with their care. The rest of the staff is lovely as well, including Lupita, Marbella, Carmen and Satya. Thank you so much ladies. You’re the best!!!",2025-02-13 15:30:28,,,2025-12-25 03:03:59.835136
134,76,google,google_76_1737559325,Dr. Gabriel Martinez-Diaz,5.0,"I would like to extend my heartfelt gratitude and highest praise for Dr. Esmilkris Ramirez and her exceptional team at Health Direction. Dr. Ramirez is an outstanding primary care physician who consistently exceeds expectations in providing compassionate, thorough, and patient-centered care. Her dedication to her patients, paired with her remarkable clinical expertise, makes her an unparalleled leader in her field.

From the moment you step into the Health Direction office, you are greeted with a welcoming atmosphere and a level of professionalism that is truly unmatched. This is, in no small part, thanks to the phenomenal leadership of the office manager, Carmen Ramirez. Carmen embodies excellence in patient advocacy, consistently going above and beyond to ensure that every patient feels valued, heard, and cared for. She is incredibly responsive, addressing any concerns with promptness and precision, and serves as the backbone of this well-organized and highly efficient practice.

Dr. Esmilkris Ramirez has redefined what it means to provide primary care. Her approach is meticulous and tailored to the individual, ensuring that each patient receives the time and attention they deserve. She listens attentively, explains complex medical concepts in ways that are easy to understand, and empowers patients to take an active role in their health journey. Her warmth, empathy, and genuine commitment to her patients’ well-being are evident in every interaction. Dr. Ramirez takes the time to address not only immediate concerns but also to focus on long-term preventive care, making her an indispensable partner in achieving optimal health.

The clinical team, including Lupita and Marbella, further elevates the standard of care at Health Direction. Both are incredibly skilled, professional, and kind, creating a seamless and comfortable experience for patients. Their attention to detail and dedication to excellence make them invaluable assets to the practice. Whether it’s assisting during procedures, providing clear instructions, or simply offering a reassuring presence, Lupita and Marbella consistently demonstrate their commitment to the highest level of care.

The efficiency and coordination within this practice are truly remarkable. Appointments are well-managed, communication is clear, and the entire team operates with a level of synergy that ensures patients feel cared for every step of the way. The office itself is impeccably maintained, further reflecting the team’s commitment to excellence.

In summary, Health Direction is a model for what a primary care practice should be. Dr. Esmilkris Ramirez sets the gold standard with her unparalleled medical expertise and compassionate care, while Carmen Ramirez ensures that every logistical detail is handled flawlessly. The support from Lupita and Marbella only enhances the patient experience, making this practice an extraordinary resource for the community. I wholeheartedly recommend Dr. Ramirez and her team to anyone seeking outstanding primary care—they are, without question, the best in the field.",2025-01-22 09:22:05,,,2025-12-25 03:03:59.836301
135,76,google,google_76_1735055086,Chelsie Kraines,2.0,"The doctors/physicians at this clinic are good. They’re quite literally the only reason I’m still with this facility. Getting medications? Expect to call BEFORE you run out, request them, then not actually get sent, run out of your meds, and them have to call them MULTIPLE more times before they actually get the request to the pharmacy. I have to get a provider approval every 3 months and it’s a HASSLE because they DO NOT do it automatically—I have to poke the bear every. Single. Time. Oh? Don’t have the time or money to go IN for an appointment every couple of months? Then don’t expect half your medications. (They literally threatened me if I didn’t come in for my THYROID meds—NOT a controlled substance!! that they would NOT give me my meds. And won’t give me my high blood pressure medication until I go in again. Hope nothing happens to me until I can round up another $100 to see them). And I pay almost $100 a visit if not more. Every couple of months? Just for medication management that I used to do yearly with my previous doctors?! Insane. It’s is incredibly frustrating. However, Dr. Mella-Picel actually listens and problem solves and doesn’t just blame everything on me being female or overweight so he’s the only thing keeping me here.",2024-12-24 09:44:46,,,2025-12-25 03:03:59.837098
136,77,google,google_77_1546879919,Shalonda Simmons,5.0,I went 2 the Ui today 4 x-ray 1/8/19 and i was so surprised how fast we was n and out we got to the xray room and a lady named dianna was there giving xrays she was so patient and understanding she gave me xray for my stomach i said i wanted 1 for my chest to she said your doctor didn't order it he just said your stomach she say u would have 2 go bk to your doc he order it  u come bk and get it i said i got 2 do all tht she said hold on she went n the bk talked 2 the radioloigist and said can i give her a chest xray even though the doctor didn't order it he said yes most nurses seems 2 only wanna do the bare minimum but she didn't i just wanted everyone to no I've only had this 1 experience with this hospital but i would differently go back thanks to dianne on 2nd floor and i would also like 2 add the whole thing took about 30 mins i also happy about tht lol god bless everyone,2019-01-07 10:51:59,,,2025-12-25 03:04:00.965351
137,78,google,google_78_1743617379,Darryl Moreland,1.0,"This office is very unprofessional. My appointment was canceled at 12 pm. I took off work and my appointment was set for 2. The receptionist Alise/Elise was very rude and argumentative.

Terrible customer service and she also hung up on me. Would not recommend this office  just from that alone.",2025-04-02 13:09:39,,,2025-12-25 03:04:02.085585
138,78,google,google_78_1719785927,Maria Graham,1.0,My PCP had me in and out within 5 minutes. She didn’t listen to my concerns and just blamed my concerns on my diabetes without even asking follow-up questions or addressing the problem. She didn’t even look at me. My psych Dr refused to refill a non addictive or benzo medication with no reason and then dropped me as a patient without any notice or explanation leaving me without a psychiatrist. I had to goto the clinic in hopes I would get my med and luckily I did but I am still left in limbo. It’s unprofessional and mean.,2024-06-30 17:18:47,,,2025-12-25 03:04:02.087424
139,78,google,google_78_1697730756,Carrie H,1.0,"I have seen Endocrinology and Orthopaedics.  Both seemed as if I was wasting their time.   Endocrinology made my thyroid levels so out of whack that it has taken me over $7,000 out of pocket with a private health care company to get the levels back within normal range.  Orthopaedics wouldn't even discuss anything and said the imaging reports I had were useless, he needed the scans.....

I am so thankful for my health insurance,  but then these doctors are horrible!  I wouldn't send my worst enemy here.  It takes over 6 months to be seen, and they change appointment dates and times and notify you of the change by mail.  I have never received such impersonal, cold and unkind care in my life.",2023-10-19 10:52:36,,,2025-12-25 03:04:02.088448
140,78,google,google_78_1731087310,E0713,1.0,"When I call there to get some information on referrals, they are rude. And I feel like it’s a big task to get any information. They act like you are disturbing them, if you call more than once in a week. It’s very stressful for the members.",2024-11-08 11:35:10,,,2025-12-25 03:04:02.089608
141,78,google,google_78_1532192113,nohowtoplz1,4.0,"Yes, the phone experience can be awful. Long wait times and no call backs. Yes, appointment dates can be months away. If you come in without an appointment for an emergency visit it's like any other ER experience, you're going to be there awhile. Make the ER appointment the day before if you can to significantly reduce your wait time. But, I've been a member with Union Health for 9 years now and my overall experience has been positive. My best recommendation is to avoid calling and go to the facility if possible. Or call at 8am. As far as appointments, people cancel all the time. Check back daily/ weekly and inquire about any cancellations and move your appointment date up. Union health has satellite locations where you may be able to avoid long wait times for service. I think their medical benefits are above average and prescription prices good. The staff has always been helpful and friendly and the quality of doctors is on a par with any other HMO I've been associated with. My biggest gripe is the ever increasing premiums year after year.",2018-07-21 11:55:13,,,2025-12-25 03:04:02.090369
142,104,google,google_104_1743459099,Winnie Wu,1.0,"This is an absolute horrible Clinic I've ever seen. Long waiting time, dirty place and doctor is not knowledgeable and stay far away from you and afraid of getting sickness. No question, no test and just giving RX-antibiotic, then done. In 1.5 month, you will receive 2 big bills for the doctor and for the facility.",2025-03-31 17:11:39,,,2025-12-25 03:46:05.978165
143,104,google,google_104_1398899635,John Sen,1.0,"This place is terrible. The hours are odd, the doctor only does well with simple stuff and the staffs are pretty ignorant. There are more than one time i go in with less than 2 people before me and ended up waiting for hours because they decided to just call people who came in after me. That's not it, the doctor sometimes doesn't even show up at the place. It's just nurses. If this place weren't at the center of chinatown I really doubt they will get any business. Every time I go in with a little problem and the doctor wants me to do a blood test. The sanitary condition there is pretty terrible too. You can see stains on the seats from who knows when and what. It's just awful.",2014-04-30 18:13:55,,,2025-12-25 03:46:05.979948
144,104,google,google_104_1673717892,Han Xiong,1.0,"The service attitude is terrible, the way they talk makes you feel that the place is very bad",2023-01-14 11:38:12,,,2025-12-25 03:46:05.980692
145,104,google,google_104_1693161345,ann,1.0,guy with glasses at the front desk always has the worst attitude and is so careless,2023-08-27 13:35:45,,,2025-12-25 03:46:05.981370
146,104,google,google_104_1705703791,S Q,1.0,Bad attitude towards patient,2024-01-19 16:36:31,,,2025-12-25 03:46:05.981895
147,105,google,google_105_1764995170,Jess Ruiz,5.0,"Thought the service for MinuteClinic was exceptional. I was able to schedule an appointment online and be seen later that same day. I may have just gotten lucky to find an appt so soon, but when I arrived I was seen in a timely manner and the level of care exceeded my expectations. The practitioner who helped me was kind, listened thoroughly to my symptoms, and showed empathy for my condition. She sent me home with a prescription and I’m feeling all better. Will definitely be recommending! So convenient :•)",2025-12-05 22:26:10,,,2025-12-25 04:31:55.218711
148,105,google,google_105_1759330464,Gabrielle Yurin (Gabrielle Yurin),1.0,"They literally didn’t show up to work. Nobody was there. Since the MinuteClinic is a third party company, none of the staff at the CVS had any clue of why they were not open. The phone number is an automated voice. The screen was out of order. No words.",2025-10-01 09:54:24,,,2025-12-25 04:31:55.222279
149,105,google,google_105_1751048844,Suzi Hernandez,5.0,"I didn’t have to wait long at all. I was treated with a very nice welcoming. She took her time to explain everything that I needed to know for the reason I was there.
I was there for treatment to an upper respiratory problem.",2025-06-27 13:27:24,,,2025-12-25 04:31:55.223225
150,105,google,google_105_1763560198,Andrew Wentzel,1.0,"Went in to ask about a prescription.  They proceeded to order a bunch of unnecessary blood tests and then ghosted me (except for the bill for the blood tests if course).  No way to contact them it seems.

Update: After further attempts I ended up going to my main GP, but they did manage to charge my credit card with an additional fee and no explanation as to what it was? Apparently the form you sign says they can just take your money a month later.",2025-11-19 07:49:58,,,2025-12-25 04:31:55.224647
151,105,google,google_105_1751304670,Jessica Schutz,5.0,10/10 recommend! I was seen on time. The practitioner was kind with a lovely bedside manner and explained everything thoroughly. I’m so glad I didn’t go to urgent care. I got everything I needed in this visit.,2025-06-30 12:31:10,,,2025-12-25 04:31:55.225349
152,106,google,google_106_1763589599,Jon Vincent,1.0,"I made an appointment online for a DOT physical. Arrived on time and it became apparent the one nurse practitioner was running way behind despite only a few people ahead of me. After about 90 minutes, I was seen. The NP seemed very overwhelmed. The exam room was a complete mess. What is normally a 20 minute exam, took well over an hour as she struggled to go over all the necessary steps. To make matters worse, communication was  difficult as the nurse had a very strong accent. I had to run out and renew parking twice during the exam with it taking so long. I don't have a history of high blood pressure, but this extremely frustrating experience sure got it elevated and I was only certified for 3 months, requiring me to pay another $125 for another exam. UPDATE : I just went to another clinic after the 3 months to be re-certified  and was in and out in 25 minutes with no issues. I would strongly caution any CDL holders to avoid this location for DOT exams.",2025-11-19 15:59:59,,,2025-12-25 04:31:57.420762
153,106,google,google_106_1761159455,Chicago girl Reviews,1.0,"I came during my lunch break since a previous location actually respected appointment times. My appointment was at 12:30, and I even arrived 5 minutes early. I ended up waiting 30 minutes, and someone who sat down after me was taken in first. This location is very disorganized!what’s the point of scheduling an appointment if they take walk-ins before those who booked ahead?",2025-10-22 13:57:35,,,2025-12-25 04:31:57.422734
154,106,google,google_106_1758135504,Aruna Madugula,1.0,"If I could give 0 stars, I would. The NP that saw me had no clue what she was doing. She kept typing in my info incorrectly, could not give me any actual info as to what was going on when I was in a lot of pain, she called in my prescription to the wrong place so when I went to pick it up, they didn't have it. I called to tell her that it was wrong, she said she would fix it. Instead of changing the existing one, she put in a new one so my insurance blocked it thinking that I was filling the script twice. Now I have to wait to get my medications.",2025-09-17 13:58:24,,,2025-12-25 04:31:57.423939
155,106,google,google_106_1750728021,Viktoria Viski,5.0,"I had a great experience at this Minute Clinic! Booking was super fast and easy and Melissa Richardson took great care of me. She’s very understanding and professional, she also gave a detailed explanation of the issue I had. She answered all my questions.",2025-06-23 20:20:21,,,2025-12-25 04:31:57.425300
156,106,google,google_106_1732594205,Amy Betz,5.0,"Fantastic service! Wonderful Nurse Practitioner. She took time answering all my questions and concerns, and was very caring and personable. She provided great feedback and follow up advice
I went in dreading my flu shot and left with a smile. I guarantee she’s impacted others in the same way.",2024-11-25 22:10:05,,,2025-12-25 04:31:57.426073
157,107,google,google_107_1490642590,AKHIL PATHAN,5.0,just amazing I see dr. Bolton he is the best I ever seen,2017-03-27 14:23:10,,,2025-12-25 04:31:58.529711
158,107,google,google_107_1485880730,Lakiesha McGhee,5.0,Love it!!!,2017-01-31 10:38:50,,,2025-12-25 04:31:58.530689
159,108,google,google_108_1765576843,Samantha McGovern,5.0,Worked with two ACNPS over multiple visits. Shouting out to Danielle and Maggie for excellent bedside manner and rapport. They were thoughtful in their clinical decision-making and really heard what I had to say.  The office visits went smoothly and I would return for additional visits as needed. Thank you for your care! Happy Holidays!,2025-12-12 16:00:43,,,2025-12-25 04:31:59.638095
160,108,google,google_108_1766090034,Ximena Bates-Forero,4.0,Usually have subpar visits when coming to this minute clinic but Maggie was awesome and made me feel so comfortable. She was so informative and helpful in getting my care quickly handled. Wish I could schedule with her every time! Thank you again :),2025-12-18 14:33:54,,,2025-12-25 04:31:59.641088
161,108,google,google_108_1753802627,anna stivers,1.0,"The doctor turned me away even though I have Medicaid. She seriously wouldn’t help me at all. I’ve been here before and had a lovely doctor who helped me with an ear ache, but the one working today (July 29, 9:30 AM) lacked compassion and knowledge. I now have to go to urgent care because this doctor was incompetent…and my ears still hurt",2025-07-29 10:23:47,,,2025-12-25 04:31:59.642371
162,108,google,google_108_1763588479,Edwardo Diaz,5.0,Danielle is the best. A real person who understands how to take care of everyone in the family. Such an asset and didn’t expect to have such a pleasant experience.,2025-11-19 15:41:19,,,2025-12-25 04:31:59.643380
163,108,google,google_108_1764899528,Hannah Sandoz,1.0,"Edit: I reached out to customer service and they didn’t care. Don’t let the reply below fool you, they were not helpful and wasted over an hour of my time.

I used to love this place but they stopped taking my insurance and nobody told me. I went in for preventive testing and got a surprise $200 medical bill. I don’t recommend coming here.",2025-12-04 19:52:08,,,2025-12-25 04:31:59.647357
164,109,google,google_109_1752865960,Nicole and Alexis A,5.0,I made an appt for a physical wellness exam that was required by my medical insurance. The provider was prompt when I arrived and checked in. I didn’t expect to be seen early but she was able to take me in a few minutes before my scheduled appt. She was very kind and friendly and the appt was quick and nearly painless besides the finger blood test which I find better than a blood draw from the arm.,2025-07-18 14:12:40,,,2025-12-25 04:32:00.748973
165,109,google,google_109_1728787593,Kimyatta Barksdale,5.0,"I had a wonderful experience at this MinuteClinic location. From start to finish, the staff was attentive, punctual, and incredibly kind. They went above and beyond to ensure my grandmother, who was the patient, felt comfortable and well-cared for. Their kindness extended to my entire family, which made a stressful visit feel much more manageable.

I truly appreciate receiving high-quality medical care—it makes such a difference, especially when clinic visits can often feel overwhelming. Thank you so much to the amazing nurse practitioners (ladies) who helped us. Your warmth and professionalism did not go unnoticed!",2024-10-12 21:46:33,,,2025-12-25 04:32:00.751031
166,109,google,google_109_1733855825,Carla Berenice,5.0,I went to the clinic because I needed a same day appointment for a bad ear infection and sore throat. Jessica is fantastic and provides excellent care with an outstanding bedside manner and caring attitude. My medication was ready for pick up immediately and I was able to get the prescription right there at the pharmacy. I highly recommend this minute clinic.,2024-12-10 12:37:05,,,2025-12-25 04:32:00.751929
167,109,google,google_109_1667062852,Chris Bonnett,5.0,Dr. Jen was such a delight in a time where I was feeling quite sick. She made the exam process quick and easy and connected with me on a personal level. The check in process on my phone was easy and I did not have to wait long since I had an appointment.,2022-10-29 12:00:52,,,2025-12-25 04:32:00.752803
168,109,google,google_109_1696703027,Olivia,5.0,Absolutely amazing service! First time coming a definitely going to come again! The nurses are so sweet and respectful to their patients and not that long of a wait.,2023-10-07 13:23:47,,,2025-12-25 04:32:00.753529
169,110,google,google_110_1468611081,Lisa Powell,1.0,"Prior to surgery, I was called by the Northwestern Pre-op clinic to schedule  an appt for various tests needed. At the time of the call, I explained that I had had all the necessary testing done just 6 weeks prior. I was instructed to keep the appt at the pre-op clinic as the prior testing was done outside required time constraints. Well....once I got to my appt, and after the nurse reviewed my records, she said I WOULDN'T HAVE HAD to come in as the prior testing was sufficient. After checking my blood pressure, I was dismissed.
That blood pressure check cost $438!!!! My insurance won't pay as the visit was coded as ""General Classification"".  After several calls, and months of frustration, no one at Northwestern can explain why my visit was coded as such and why the fee was incongruous with the service.",2016-07-15 14:31:21,,,2025-12-25 04:32:04.062448
170,110,google,google_110_1711855534,Mohamed Abdullahi Mohamed,5.0,Hi who are you,2024-03-30 22:25:34,,,2025-12-25 04:32:04.064728
171,114,google,google_114_1593324327,Naidu Polireddi,5.0,Very nice treatment,2020-06-28 01:05:27,,,2025-12-25 04:32:13.925191
172,114,google,google_114_1599669958,Syed Kaleem,5.0,,2020-09-09 11:45:58,,,2025-12-25 04:32:13.927738
173,59,google,google_59_1762568167,George Mayes,5.0,"Hello My Name is George And I Just Returned From A Visit At Urgent Care, I Was Taken Down By Some Bug Last Week And Went To “UC” As A Precautionary Measure Because My Vitals Had Spiked And I Had Concerns, An Appt With My Primary Wudve taken A Week To 10days And I Needed A Pro To Look At Me Rightaway, When I Entered The Lobby To The Reception Desk I Was Warmly Greeted In A Professional Manner, As The Young Lady Registered Me In The System, I Was quickly Seen Got An Amazing And Professional Opinion By Ally A Most Capable And Highly Trained HealthCare Worker Who Served As My PAC, With Dedication And What Seemed Like Erstwhile Desire To Give Me The Very Best Care One Could Recieve Whether It Was At Rush, St, Joes, Northwestern Or A Northshore Hospital, I Was Expertly Examined All The while being Informed Of A plan Of Treated Care And Follow Up With My Own Provider, This Is A South Loop Blessing And A Need In This Community, We Are Certainly Fortunate To Have This Young And Greatly Experienced Team Of Highly Qualified and Well Trained Team Of Dedicated Healthcare Professionals Right At Our Front Door To Serve And Assist Us Thru Urgent Care, I Insist, Check Them Out Before You Wait 2 Weeks To See Your Own Healthcare Provider, Thank You All For Your Service!!!!",2025-11-07 20:16:07,,,2025-12-27 01:07:35.894544
174,115,google,google_115_1765567266,Daniel Dougherty,5.0,Flu-Type A. Test completed and prescription ordered within a half hour. Everyone here happy and welcoming. Patrick and Nila(?) were great. Thorough but efficient. Old Towners are very well taken care of with Immediate Care on North Ave.,2025-12-12 13:21:06,,,2025-12-27 01:07:48.269335
175,115,google,google_115_1762789646,Vanessa Thomas,4.0,"When visiting the Old Town location my daughter had a great experience from checking in with Yaleha, we didn’t wait long we was roomed in less the five minutes. Then the medical assistant Nyra came in and was polite and patient with my child as she told her, her symptoms. After the medical assistant left the provider came in and Jessica was so nice and explain everything to me and my child. Thanks for the great work that you all do at this clinic.",2025-11-10 09:47:26,,,2025-12-27 01:07:48.270265
176,115,google,google_115_1750604270,Elisa Lupu,5.0,"⭐️⭐️⭐️⭐️⭐️ Had a great experience!
I came in with a swollen and painful thumb and ended up finding out I had a small fracture. The staff was kind, professional, and very efficient. The provider explained everything clearly, ordered an X-ray right away, and made sure I got a splint and full instructions for healing. I really appreciated how thorough and calm the visit felt, even though I was in pain. Highly recommend this clinic if you need urgent care that actually listens and helps.",2025-06-22 09:57:50,,,2025-12-27 01:07:48.271051
177,115,google,google_115_1762801682,Harriette Lakernick,5.0,"I was very pleasantly surprised.  The staff were very attentive and
helpful.  The PA attending was pretty much on the same page as I with her concerns.  The workup was thorough and the findings were given to me  within the hour.",2025-11-10 13:08:02,,,2025-12-27 01:07:48.271740
178,115,google,google_115_1764737181,Aditya Mathur,1.0,"I came in to get my ear irrigated to remove wax as it was blocked and I feared an ear infection. It was around 6:30 pm. While I was brought into the exam room immediately, I waited for 45 min for someone to come in and check my ear. Then I had to wait another 30 min for someone to come as irrigate it. There was absolutely no one in the place besides me. Then they found the ear wax was not coming out and needed to be softened, they said I should do this at home and they can’t do it there cause everyone is itching to get home!!! There was still 15 -20 min before closing time!! I left with my ear even more blocked due to the irrigation, my insurance charged for nothing and the asked to just do this by myself at home.
Left very disappointed. I don’t even know what the staff was doing this whole time I was there since there was absolutely no one else in the place but me",2025-12-02 22:46:21,,,2025-12-27 01:07:48.272222
